CustomerID,Name,Email,Phone,City,Country,PurchaseValue,CreditScore,AccountNumber
CUST008737,Emma Wilson,customer8737@mail.com,+1-444-159-4885,New York,USA,2043.69,504,2785345012
CUST008738,Sarah Davis,customer8738@mail.com,+1-444-713-1880,New York,USA,27233.71,589,9775713953
CUST008739,John Walker,customer8739@mail.com,+1-444-258-5124,Phoenix,USA,20482.32,380,4098120845
CUST008740,David Taylor,customer8740@mail.com,+1-444-462-6404,Phoenix,USA,30205.39,773,6493986075
CUST008741,Ava Lewis,customer8741@mail.com,+1-444-763-6072,Dallas,USA,6769.26,689,7955691851
CUST008742,James Wilson,customer8742@mail.com,+1-444-311-7304,Chicago,USA,37099.83,714,2907164978
CUST008743,Ava Davis,customer8743@mail.com,+1-444-112-2962,New York,USA,39834.96,726,1927575009
CUST008744,James Lewis,customer8744@mail.com,+1-444-697-2579,Chicago,USA,6107.68,342,5147008182
CUST008745,James Smith,customer8745@mail.com,+1-444-596-1642,Dallas,USA,17110.59,621,5920238891
CUST008746,James Smith,customer8746@mail.com,+1-444-586-2613,New York,USA,3739.87,424,5112711881
CUST008747,Olivia Wilson,customer8747@mail.com,+1-444-853-5304,Phoenix,USA,10440.32,622,3070092672
CUST008748,David Brown,customer8748@mail.com,+1-444-824-5928,Phoenix,USA,26640.45,531,1525270183
CUST008749,Sophia Wilson,customer8749@mail.com,+1-444-592-7765,Chicago,USA,3599.46,656,7832028864
CUST008750,Sarah Clark,customer8750@mail.com,+1-444-498-8761,New York,USA,27397.92,755,2429588454
CUST008751,Emma Lewis,customer8751@mail.com,+1-444-398-3790,New York,USA,45707.85,692,7801151883
CUST008752,Ava Smith,customer8752@mail.com,+1-444-243-5034,Phoenix,USA,22229.63,599,7448531930
CUST008753,Sophia Davis,customer8753@mail.com,+1-444-413-4512,New York,USA,44539.62,732,4564286423
CUST008754,James Taylor,customer8754@mail.com,+1-444-962-1554,Phoenix,USA,34851.61,535,7278527766
CUST008755,James Brown,customer8755@mail.com,+1-444-308-2162,Phoenix,USA,6945.25,497,3656301562
CUST008756,Daniel Walker,customer8756@mail.com,+1-444-337-8383,New York,USA,27688.44,723,6181475979
CUST008757,Emma Walker,customer8757@mail.com,+1-444-154-4985,Dallas,USA,37919.85,528,5067719954
CUST008758,Emma Johnson,customer8758@mail.com,+1-444-937-5517,Chicago,USA,33086.66,418,7961256184
CUST008759,Emma Clark,customer8759@mail.com,+1-444-606-5765,Dallas,USA,15534.13,703,6770503462
CUST008760,John Johnson,customer8760@mail.com,+1-444-334-4866,New York,USA,43333.93,390,6934304100
CUST008761,David Lewis,customer8761@mail.com,+1-444-194-3336,New York,USA,4478.03,691,4434143476
CUST008762,James Davis,customer8762@mail.com,+1-444-588-2890,Phoenix,USA,31669.9,653,7247591306
CUST008763,John Walker,customer8763@mail.com,+1-444-942-7623,Chicago,USA,33916.65,676,6441184820
CUST008764,Sarah Johnson,customer8764@mail.com,+1-444-168-2863,Chicago,USA,9353.41,734,3710873065
CUST008765,Michael Clark,customer8765@mail.com,+1-444-548-7399,Dallas,USA,30542.8,839,1209226978
CUST008766,Michael Walker,customer8766@mail.com,+1-444-723-9522,Phoenix,USA,11605.02,668,2362647111
CUST008767,James Walker,customer8767@mail.com,+1-444-661-3692,Dallas,USA,8183.13,627,5256631718
CUST008768,Daniel Brown,customer8768@mail.com,+1-444-640-8083,New York,USA,23442.49,797,8399775560
CUST008769,Sarah Lewis,customer8769@mail.com,+1-444-362-8243,New York,USA,40399.56,301,5859114068
CUST008770,John Brown,customer8770@mail.com,+1-444-440-3688,New York,USA,26595.28,664,2275897829
CUST008771,David Davis,customer8771@mail.com,+1-444-724-8112,Chicago,USA,21148.94,491,9678436772
CUST008772,Sophia Clark,customer8772@mail.com,+1-444-820-7174,New York,USA,42675.87,838,1296989434
CUST008773,Olivia Brown,customer8773@mail.com,+1-444-784-4214,Phoenix,USA,21454.23,764,6814328487
CUST008774,Emma Lewis,customer8774@mail.com,+1-444-364-9601,Dallas,USA,24445.22,701,3520628582
CUST008775,Emma Hall,customer8775@mail.com,+1-444-316-1032,Phoenix,USA,23104.63,849,1967729031
CUST008776,David Lewis,customer8776@mail.com,+1-444-932-4338,Chicago,USA,47540.09,757,5109726180
CUST008777,John Clark,customer8777@mail.com,+1-444-634-2842,Phoenix,USA,48356.84,424,7879877970
CUST008778,Sarah Hall,customer8778@mail.com,+1-444-327-4323,Phoenix,USA,3009.28,356,2663837075
CUST008779,Michael Hall,customer8779@mail.com,+1-444-876-1766,Chicago,USA,24834.88,757,3474173423
CUST008780,James Walker,customer8780@mail.com,+1-444-812-7663,Chicago,USA,18160.78,681,4134646913
CUST008781,David Brown,customer8781@mail.com,+1-444-871-1972,Dallas,USA,4741.65,521,9386152071
CUST008782,James Taylor,customer8782@mail.com,+1-444-999-3094,Chicago,USA,33141.63,552,4173403675
CUST008783,John Clark,customer8783@mail.com,+1-444-610-2858,Chicago,USA,16383.58,424,7339863515
CUST008784,David Walker,customer8784@mail.com,+1-444-574-6212,Phoenix,USA,21825.54,774,5945578310
CUST008785,Ava Walker,customer8785@mail.com,+1-444-280-8681,Chicago,USA,22689.96,614,9440788818
CUST008786,Emma Hall,customer8786@mail.com,+1-444-728-1178,New York,USA,23505.7,848,6191220841
CUST008787,Olivia Hall,customer8787@mail.com,+1-444-162-4885,Chicago,USA,19470.79,415,5169767114
CUST008788,Daniel Clark,customer8788@mail.com,+1-444-360-8025,Chicago,USA,40418.97,710,2814839711
CUST008789,James Smith,customer8789@mail.com,+1-444-195-6060,New York,USA,32166.29,646,6922194857
CUST008790,Ava Smith,customer8790@mail.com,+1-444-583-9505,New York,USA,26071.12,801,5575802512
CUST008791,John Hall,customer8791@mail.com,+1-444-236-2417,Chicago,USA,34156.48,611,8223657254
CUST008792,David Davis,customer8792@mail.com,+1-444-619-7390,Chicago,USA,18558.7,849,6400184947
CUST008793,Emma Smith,customer8793@mail.com,+1-444-230-2783,Phoenix,USA,20091.05,613,4092224209
CUST008794,Daniel Brown,customer8794@mail.com,+1-444-353-6683,Chicago,USA,27961.53,405,5755593383
CUST008795,Olivia Lewis,customer8795@mail.com,+1-444-120-3097,Chicago,USA,8950.41,328,3384520233
CUST008796,John Hall,customer8796@mail.com,+1-444-445-1171,Dallas,USA,13770.44,472,9362026216
CUST008797,David Clark,customer8797@mail.com,+1-444-863-8148,Dallas,USA,42828.52,635,5280024598
CUST008798,John Taylor,customer8798@mail.com,+1-444-485-2601,Dallas,USA,19805.39,523,5148368771
CUST008799,Daniel Brown,customer8799@mail.com,+1-444-976-8620,Phoenix,USA,6631.47,406,1041149878
CUST008800,John Johnson,customer8800@mail.com,+1-444-461-4032,Dallas,USA,43107.34,758,2485387469
CUST008801,Emma Johnson,customer8801@mail.com,+1-444-777-6249,Dallas,USA,47201.17,818,3040231162
CUST008802,Sarah Taylor,customer8802@mail.com,+1-444-521-2501,Phoenix,USA,19792.15,685,4623582651
CUST008803,Ava Smith,customer8803@mail.com,+1-444-257-5795,Chicago,USA,33346.48,812,9676377338
CUST008804,Olivia Hall,customer8804@mail.com,+1-444-825-6280,Chicago,USA,24747.67,764,2480535355
CUST008805,David Johnson,customer8805@mail.com,+1-444-336-6117,New York,USA,27836.5,679,9295378395
CUST008806,Sarah Hall,customer8806@mail.com,+1-444-494-7868,Chicago,USA,11329.55,632,4263139524
CUST008807,David Taylor,customer8807@mail.com,+1-444-237-1058,New York,USA,38983.82,367,4603178418
CUST008808,Ava Clark,customer8808@mail.com,+1-444-441-3402,Dallas,USA,11530.78,467,9660949985
CUST008809,Sarah Walker,customer8809@mail.com,+1-444-810-6658,Chicago,USA,31656.34,332,4719811471
CUST008810,Sarah Lewis,customer8810@mail.com,+1-444-213-7111,Phoenix,USA,36841.08,346,4833436239
CUST008811,Daniel Hall,customer8811@mail.com,+1-444-812-1194,Chicago,USA,11957.4,509,7541017910
CUST008812,David Lewis,customer8812@mail.com,+1-444-483-6226,Phoenix,USA,45505.19,317,4409038012
CUST008813,John Davis,customer8813@mail.com,+1-444-755-9770,Dallas,USA,42108.77,445,7595926795
CUST008814,James Davis,customer8814@mail.com,+1-444-598-8396,Dallas,USA,33986.59,584,3881235545
CUST008815,Olivia Brown,customer8815@mail.com,+1-444-821-6876,Phoenix,USA,22989.18,535,7241339042
CUST008816,Michael Clark,customer8816@mail.com,+1-444-883-5238,Chicago,USA,6442.55,518,4216286235
CUST008817,Sarah Wilson,customer8817@mail.com,+1-444-583-7432,Dallas,USA,29899.28,657,4506847258
CUST008818,Daniel Wilson,customer8818@mail.com,+1-444-760-3551,Dallas,USA,27303.13,660,6114039662
CUST008819,Olivia Walker,customer8819@mail.com,+1-444-101-8233,New York,USA,4346.3,745,5080650755
CUST008820,Daniel Lewis,customer8820@mail.com,+1-444-219-8528,New York,USA,3211.81,554,6882527180
CUST008821,Sophia Smith,customer8821@mail.com,+1-444-847-2913,Chicago,USA,45014.74,395,6776612660
CUST008822,David Walker,customer8822@mail.com,+1-444-995-9619,Phoenix,USA,1479.33,331,6338583890
CUST008823,David Taylor,customer8823@mail.com,+1-444-561-4896,Chicago,USA,13932.74,403,7460957826
CUST008824,James Brown,customer8824@mail.com,+1-444-325-2978,Phoenix,USA,16365.07,662,9964298447
CUST008825,Olivia Hall,customer8825@mail.com,+1-444-366-7822,Chicago,USA,13850.16,776,4334887215
CUST008826,Olivia Hall,customer8826@mail.com,+1-444-718-4805,Phoenix,USA,24074.57,636,6490252806
CUST008827,Ava Walker,customer8827@mail.com,+1-444-722-9952,New York,USA,35801.1,825,9407082252
CUST008828,James Wilson,customer8828@mail.com,+1-444-543-7828,Phoenix,USA,36012.93,684,6609383533
CUST008829,John Lewis,customer8829@mail.com,+1-444-287-1025,Chicago,USA,3317.25,501,5658089798
CUST008830,Sophia Taylor,customer8830@mail.com,+1-444-795-3671,Dallas,USA,1409.18,782,4154833672
CUST008831,Daniel Johnson,customer8831@mail.com,+1-444-376-1475,New York,USA,47801.34,400,8580505605
CUST008832,Sarah Hall,customer8832@mail.com,+1-444-456-9967,Phoenix,USA,735.36,680,7228661005
CUST008833,James Lewis,customer8833@mail.com,+1-444-947-8060,Dallas,USA,5286.05,630,9090905808
CUST008834,Emma Wilson,customer8834@mail.com,+1-444-865-8267,Dallas,USA,3880.67,527,5570536233
CUST008835,James Taylor,customer8835@mail.com,+1-444-993-8639,Chicago,USA,4645.14,312,9613563281
CUST008836,Daniel Lewis,customer8836@mail.com,+1-444-204-5992,Chicago,USA,26037.55,329,8213612374
CUST008837,Michael Johnson,customer8837@mail.com,+1-444-756-9763,New York,USA,31962.36,587,7523078179
CUST008838,Ava Hall,customer8838@mail.com,+1-444-959-2481,Dallas,USA,23792.97,514,1360175418
CUST008839,Sarah Smith,customer8839@mail.com,+1-444-855-7858,Phoenix,USA,19722.96,332,5415113629
CUST008840,Sophia Davis,customer8840@mail.com,+1-444-902-8600,Phoenix,USA,41196.48,412,7039421179
CUST008841,Emma Johnson,customer8841@mail.com,+1-444-352-3031,Chicago,USA,5482.27,416,9301749581
CUST008842,Sarah Wilson,customer8842@mail.com,+1-444-430-6733,New York,USA,33006.88,562,4956069310
CUST008843,Olivia Walker,customer8843@mail.com,+1-444-555-2135,Dallas,USA,14068.36,559,1124631923
CUST008844,Olivia Davis,customer8844@mail.com,+1-444-459-3573,New York,USA,31506.02,550,9567755118
CUST008845,Ava Brown,customer8845@mail.com,+1-444-458-6493,New York,USA,28258.95,500,1707224503
CUST008846,Ava Johnson,customer8846@mail.com,+1-444-127-6338,New York,USA,36789.09,415,2355798633
CUST008847,Michael Taylor,customer8847@mail.com,+1-444-982-4206,Chicago,USA,9128.45,791,2877497423
CUST008848,James Clark,customer8848@mail.com,+1-444-929-3173,Phoenix,USA,42655.3,818,1881057239
CUST008849,Emma Smith,customer8849@mail.com,+1-444-827-3446,New York,USA,49486.75,413,4585575527
CUST008850,Olivia Smith,customer8850@mail.com,+1-444-468-4239,New York,USA,34149.36,522,6010879934
CUST008851,Ava Brown,customer8851@mail.com,+1-444-220-6221,Dallas,USA,45038.09,473,9200841987
CUST008852,John Walker,customer8852@mail.com,+1-444-748-3172,Phoenix,USA,23669.14,321,1701901936
CUST008853,Daniel Lewis,customer8853@mail.com,+1-444-709-4257,Dallas,USA,32417.62,834,7439596232
CUST008854,Sarah Brown,customer8854@mail.com,+1-444-603-1547,New York,USA,15620.05,701,7559987178
CUST008855,James Clark,customer8855@mail.com,+1-444-680-7940,Chicago,USA,24029.0,791,1620713712
CUST008856,James Johnson,customer8856@mail.com,+1-444-560-2734,Phoenix,USA,17858.31,405,4120808727
CUST008857,Daniel Davis,customer8857@mail.com,+1-444-756-9419,New York,USA,45455.04,591,1772936446
CUST008858,Michael Brown,customer8858@mail.com,+1-444-395-6443,New York,USA,11000.28,366,4641994261
CUST008859,Ava Johnson,customer8859@mail.com,+1-444-492-8522,Dallas,USA,21195.72,359,4680547558
CUST008860,Ava Hall,customer8860@mail.com,+1-444-400-9795,Phoenix,USA,48105.33,325,6969750873
CUST008861,James Wilson,customer8861@mail.com,+1-444-524-9075,New York,USA,22114.69,754,6769416855
CUST008862,Daniel Taylor,customer8862@mail.com,+1-444-492-4332,Dallas,USA,35751.43,384,5877486741
CUST008863,Sarah Hall,customer8863@mail.com,+1-444-802-6062,Phoenix,USA,9399.44,632,6734148844
CUST008864,Emma Brown,customer8864@mail.com,+1-444-433-5315,New York,USA,38947.67,672,4241242396
CUST008865,John Johnson,customer8865@mail.com,+1-444-245-4365,New York,USA,12209.36,662,9348308709
CUST008866,David Walker,customer8866@mail.com,+1-444-188-3955,Dallas,USA,14936.99,702,7603530117
CUST008867,Sophia Johnson,customer8867@mail.com,+1-444-466-4793,Chicago,USA,22367.7,587,9338493075
CUST008868,David Taylor,customer8868@mail.com,+1-444-506-7031,Phoenix,USA,39757.93,764,2994383657
CUST008869,Emma Davis,customer8869@mail.com,+1-444-618-1322,New York,USA,22534.69,497,3942342029
CUST008870,Ava Davis,customer8870@mail.com,+1-444-479-6724,New York,USA,41415.68,740,8658503275
CUST008871,John Johnson,customer8871@mail.com,+1-444-240-4956,Dallas,USA,20955.81,735,6909225665
CUST008872,Sarah Clark,customer8872@mail.com,+1-444-406-8749,Dallas,USA,9788.44,682,8601480035
CUST008873,Sarah Brown,customer8873@mail.com,+1-444-153-6121,Dallas,USA,42817.88,685,4160094586
CUST008874,Sarah Hall,customer8874@mail.com,+1-444-963-1530,Dallas,USA,16261.51,332,7615261013
CUST008875,Sarah Wilson,customer8875@mail.com,+1-444-180-7506,Dallas,USA,39827.85,593,9034273900
CUST008876,Ava Johnson,customer8876@mail.com,+1-444-298-5440,Chicago,USA,37266.49,624,2419078443
CUST008877,Ava Johnson,customer8877@mail.com,+1-444-732-1007,Chicago,USA,34493.97,734,5356133570
CUST008878,James Hall,customer8878@mail.com,+1-444-228-7671,Dallas,USA,22542.36,728,4674084404
CUST008879,Olivia Wilson,customer8879@mail.com,+1-444-499-6613,New York,USA,5784.93,835,6708123930
CUST008880,Ava Lewis,customer8880@mail.com,+1-444-110-6537,Dallas,USA,8714.18,747,1198637819
CUST008881,David Johnson,customer8881@mail.com,+1-444-879-7292,Chicago,USA,9531.71,507,1840608971
CUST008882,Daniel Taylor,customer8882@mail.com,+1-444-376-9308,New York,USA,21289.23,675,5997306080
CUST008883,Olivia Smith,customer8883@mail.com,+1-444-672-7558,Dallas,USA,41761.42,339,9814405898
CUST008884,Michael Hall,customer8884@mail.com,+1-444-262-7967,New York,USA,39212.38,712,8561076777
CUST008885,Sophia Wilson,customer8885@mail.com,+1-444-895-8752,Dallas,USA,12739.12,366,7255175679
CUST008886,James Lewis,customer8886@mail.com,+1-444-858-3365,Chicago,USA,4106.95,526,7703529646
CUST008887,Emma Johnson,customer8887@mail.com,+1-444-592-3297,Phoenix,USA,38398.97,347,6899207240
CUST008888,John Smith,customer8888@mail.com,+1-444-681-6403,New York,USA,36933.42,564,9923472594
CUST008889,Emma Hall,customer8889@mail.com,+1-444-170-9614,New York,USA,33495.78,645,5391327002
CUST008890,Ava Smith,customer8890@mail.com,+1-444-684-9584,New York,USA,19768.12,778,9399612665
CUST008891,Emma Walker,customer8891@mail.com,+1-444-519-4310,New York,USA,18239.81,567,5596117652
CUST008892,James Lewis,customer8892@mail.com,+1-444-730-4191,Dallas,USA,10712.39,355,1783827265
CUST008893,Michael Smith,customer8893@mail.com,+1-444-345-3464,New York,USA,28177.96,723,5393450203
CUST008894,Emma Brown,customer8894@mail.com,+1-444-900-7664,New York,USA,28757.04,423,3696044415
CUST008895,Sophia Smith,customer8895@mail.com,+1-444-966-8470,Chicago,USA,28817.93,543,5213807236
CUST008896,Sophia Hall,customer8896@mail.com,+1-444-433-5539,Dallas,USA,34116.56,785,7496274079
CUST008897,Michael Clark,customer8897@mail.com,+1-444-753-8502,Dallas,USA,19869.12,569,9927169307
CUST008898,Daniel Brown,customer8898@mail.com,+1-444-704-9348,New York,USA,2160.36,708,2602058573
CUST008899,John Walker,customer8899@mail.com,+1-444-895-1795,Dallas,USA,40650.27,823,1096973952
CUST008900,Emma Davis,customer8900@mail.com,+1-444-430-8535,New York,USA,19096.55,757,9013249911
CUST008901,Sophia Clark,customer8901@mail.com,+1-444-485-2640,Phoenix,USA,46593.66,843,1041711972
CUST008902,Emma Brown,customer8902@mail.com,+1-444-236-7735,Phoenix,USA,49170.26,671,3258155722
CUST008903,John Brown,customer8903@mail.com,+1-444-614-9589,New York,USA,31185.77,811,6930944336
CUST008904,Michael Brown,customer8904@mail.com,+1-444-157-4066,Chicago,USA,18822.93,782,7068070091
CUST008905,Ava Johnson,customer8905@mail.com,+1-444-352-3893,Phoenix,USA,31.5,361,6503758455
CUST008906,Michael Johnson,customer8906@mail.com,+1-444-589-7943,Phoenix,USA,42400.32,420,3446327385
CUST008907,John Lewis,customer8907@mail.com,+1-444-925-4393,Dallas,USA,9662.53,417,5096757426
CUST008908,Sarah Davis,customer8908@mail.com,+1-444-686-6449,New York,USA,19568.93,638,4438652715
CUST008909,Sophia Wilson,customer8909@mail.com,+1-444-914-2393,Phoenix,USA,40589.29,478,2725932005
CUST008910,Daniel Taylor,customer8910@mail.com,+1-444-124-2340,Dallas,USA,49297.14,518,1031099877
CUST008911,Ava Lewis,customer8911@mail.com,+1-444-719-8139,Phoenix,USA,10635.47,404,3463581864
CUST008912,Michael Taylor,customer8912@mail.com,+1-444-231-7800,Phoenix,USA,9319.91,727,8164558002
CUST008913,David Walker,customer8913@mail.com,+1-444-890-3413,New York,USA,7256.97,435,8492956343
CUST008914,James Lewis,customer8914@mail.com,+1-444-162-8548,Chicago,USA,25841.42,369,1231707370
CUST008915,Michael Clark,customer8915@mail.com,+1-444-925-1140,Phoenix,USA,32743.5,809,8282866452
CUST008916,Daniel Johnson,customer8916@mail.com,+1-444-350-1707,Phoenix,USA,27180.19,706,3734598419
CUST008917,John Hall,customer8917@mail.com,+1-444-311-1388,New York,USA,27523.79,803,8439233788
CUST008918,David Smith,customer8918@mail.com,+1-444-623-6318,Phoenix,USA,38439.56,774,6653731949
CUST008919,Sophia Davis,customer8919@mail.com,+1-444-504-5311,Dallas,USA,34945.03,624,1146800010
CUST008920,Ava Smith,customer8920@mail.com,+1-444-130-4696,Phoenix,USA,26083.58,469,7712743086
CUST008921,Sophia Smith,customer8921@mail.com,+1-444-614-8469,Phoenix,USA,35524.01,625,9649362497
CUST008922,Daniel Walker,customer8922@mail.com,+1-444-371-4982,New York,USA,224.96,571,6682293600
CUST008923,James Davis,customer8923@mail.com,+1-444-508-7700,Chicago,USA,18567.73,589,3673768238
CUST008924,Emma Davis,customer8924@mail.com,+1-444-533-4220,Dallas,USA,4681.51,745,8243729784
CUST008925,Emma Taylor,customer8925@mail.com,+1-444-334-3906,Chicago,USA,33557.82,709,3269118810
CUST008926,Sarah Smith,customer8926@mail.com,+1-444-351-3928,New York,USA,20935.21,777,7759700414
CUST008927,John Walker,customer8927@mail.com,+1-444-698-7324,Chicago,USA,23710.23,424,4815960485
CUST008928,Sophia Smith,customer8928@mail.com,+1-444-303-9096,New York,USA,8603.82,373,9816904251
CUST008929,Olivia Davis,customer8929@mail.com,+1-444-361-9465,Chicago,USA,15575.51,749,6006606820
CUST008930,Daniel Walker,customer8930@mail.com,+1-444-312-4734,New York,USA,38612.85,716,9801625090
CUST008931,John Clark,customer8931@mail.com,+1-444-489-1889,Dallas,USA,46809.31,533,9951789697
CUST008932,John Brown,customer8932@mail.com,+1-444-707-1779,Chicago,USA,24699.38,581,3002782822
CUST008933,Sarah Smith,customer8933@mail.com,+1-444-971-1087,Phoenix,USA,34846.58,675,8778666602
CUST008934,James Smith,customer8934@mail.com,+1-444-500-9877,New York,USA,43986.71,811,6940519218
CUST008935,James Hall,customer8935@mail.com,+1-444-542-5214,Dallas,USA,5175.58,432,4288622848
CUST008936,Olivia Johnson,customer8936@mail.com,+1-444-773-5414,Dallas,USA,1158.59,337,3929886466
CUST008937,Ava Clark,customer8937@mail.com,+1-444-802-8614,New York,USA,11875.44,744,1360257915
CUST008938,Emma Smith,customer8938@mail.com,+1-444-616-9560,Chicago,USA,34443.98,310,2075121855
CUST008939,John Wilson,customer8939@mail.com,+1-444-602-1876,Phoenix,USA,19305.42,375,6053112567
CUST008940,Emma Clark,customer8940@mail.com,+1-444-561-2870,Chicago,USA,4642.65,681,6661766955
CUST008941,Sophia Taylor,customer8941@mail.com,+1-444-496-3910,Phoenix,USA,3802.55,434,1587636318
CUST008942,James Lewis,customer8942@mail.com,+1-444-590-3215,Dallas,USA,15884.52,536,7316440996
CUST008943,Olivia Johnson,customer8943@mail.com,+1-444-649-4744,Chicago,USA,40565.22,676,3042862890
CUST008944,John Brown,customer8944@mail.com,+1-444-205-6264,New York,USA,47073.52,646,1064223819
CUST008945,John Johnson,customer8945@mail.com,+1-444-615-3763,Chicago,USA,1425.73,499,3955449200
CUST008946,David Smith,customer8946@mail.com,+1-444-622-6572,New York,USA,4161.66,586,1657964110
CUST008947,Ava Johnson,customer8947@mail.com,+1-444-734-9847,Chicago,USA,21742.15,675,6843725601
CUST008948,Sophia Smith,customer8948@mail.com,+1-444-599-6791,Dallas,USA,37031.61,758,8399855909
CUST008949,Emma Hall,customer8949@mail.com,+1-444-920-3983,New York,USA,1714.35,559,8244558210
CUST008950,Olivia Hall,customer8950@mail.com,+1-444-234-6971,Dallas,USA,13674.73,684,2310516096
CUST008951,John Johnson,customer8951@mail.com,+1-444-139-5204,Phoenix,USA,16731.91,531,9929942097
CUST008952,Sophia Hall,customer8952@mail.com,+1-444-600-8337,Chicago,USA,40035.46,764,7349862733
CUST008953,Olivia Hall,customer8953@mail.com,+1-444-572-1972,Dallas,USA,4242.8,636,8010465792
CUST008954,Sarah Johnson,customer8954@mail.com,+1-444-849-3689,Dallas,USA,8352.26,302,3024014414
CUST008955,Olivia Taylor,customer8955@mail.com,+1-444-995-6470,New York,USA,44321.98,334,6200645762
CUST008956,Ava Davis,customer8956@mail.com,+1-444-631-8838,Dallas,USA,22877.38,567,9076083381
CUST008957,Daniel Lewis,customer8957@mail.com,+1-444-262-2176,New York,USA,39427.85,773,6397680828
CUST008958,James Lewis,customer8958@mail.com,+1-444-818-6212,New York,USA,995.6,644,4304136047
CUST008959,Emma Taylor,customer8959@mail.com,+1-444-904-3690,Chicago,USA,10875.79,614,3693604124
CUST008960,Sophia Hall,customer8960@mail.com,+1-444-341-5735,Chicago,USA,33874.27,590,8540290828
CUST008961,Sarah Davis,customer8961@mail.com,+1-444-459-7899,Chicago,USA,9581.69,648,7767154946
CUST008962,Sarah Clark,customer8962@mail.com,+1-444-579-6002,Phoenix,USA,4954.44,774,4246605822
CUST008963,David Brown,customer8963@mail.com,+1-444-967-8953,Chicago,USA,36033.03,348,3493061311
CUST008964,Olivia Taylor,customer8964@mail.com,+1-444-941-4094,New York,USA,41167.37,425,5460575929
CUST008965,Ava Walker,customer8965@mail.com,+1-444-679-4269,Dallas,USA,26427.15,725,6406028095
CUST008966,John Lewis,customer8966@mail.com,+1-444-125-2543,Chicago,USA,5006.62,840,8328884686
CUST008967,Sophia Wilson,customer8967@mail.com,+1-444-144-3612,Dallas,USA,9222.12,390,8718746212
CUST008968,Emma Clark,customer8968@mail.com,+1-444-424-2862,Phoenix,USA,8606.61,471,8144479970
CUST008969,David Davis,customer8969@mail.com,+1-444-751-7792,New York,USA,48016.03,372,4630387287
CUST008970,Emma Davis,customer8970@mail.com,+1-444-957-9110,Chicago,USA,37199.88,384,9721198144
CUST008971,David Johnson,customer8971@mail.com,+1-444-751-4257,New York,USA,13708.06,479,9980303389
CUST008972,Sarah Davis,customer8972@mail.com,+1-444-539-3203,Dallas,USA,15422.15,393,5358109880
CUST008973,Ava Brown,customer8973@mail.com,+1-444-743-9167,Chicago,USA,5187.25,318,6488792491
CUST008974,David Davis,customer8974@mail.com,+1-444-614-9156,Chicago,USA,10324.89,778,3927738380
CUST008975,John Lewis,customer8975@mail.com,+1-444-254-3117,New York,USA,42680.92,326,8439703230
CUST008976,James Smith,customer8976@mail.com,+1-444-406-6637,Chicago,USA,38876.35,642,5854021297
CUST008977,Sarah Wilson,customer8977@mail.com,+1-444-924-1274,Phoenix,USA,47182.95,348,1237081407
CUST008978,John Taylor,customer8978@mail.com,+1-444-115-8262,Chicago,USA,19724.68,512,8571454056
CUST008979,Michael Wilson,customer8979@mail.com,+1-444-936-9923,Phoenix,USA,5456.98,338,8575886093
CUST008980,Daniel Davis,customer8980@mail.com,+1-444-297-9269,Dallas,USA,45172.76,396,5159983861
CUST008981,Emma Smith,customer8981@mail.com,+1-444-466-5836,Phoenix,USA,40157.73,693,3192600753
CUST008982,Olivia Taylor,customer8982@mail.com,+1-444-248-6569,New York,USA,3746.83,816,4055220510
CUST008983,Daniel Lewis,customer8983@mail.com,+1-444-664-6507,Phoenix,USA,43120.13,749,9132943300
CUST008984,Michael Smith,customer8984@mail.com,+1-444-200-2710,Phoenix,USA,49332.62,492,1088950122
CUST008985,Emma Lewis,customer8985@mail.com,+1-444-614-4587,Phoenix,USA,46887.28,499,9974799846
CUST008986,Michael Wilson,customer8986@mail.com,+1-444-553-4683,Dallas,USA,8176.46,331,8370013846
CUST008987,David Clark,customer8987@mail.com,+1-444-181-9179,Phoenix,USA,31862.15,336,7870738883
CUST008988,Olivia Walker,customer8988@mail.com,+1-444-169-8043,Phoenix,USA,48873.14,608,5417736991
CUST008989,James Smith,customer8989@mail.com,+1-444-145-4204,Dallas,USA,27705.12,480,6164870851
CUST008990,Sarah Hall,customer8990@mail.com,+1-444-448-6435,Chicago,USA,11183.89,445,1133675730
CUST008991,John Walker,customer8991@mail.com,+1-444-826-3084,Chicago,USA,34721.72,806,9260674061
CUST008992,Sarah Davis,customer8992@mail.com,+1-444-725-8876,Chicago,USA,7989.49,478,8755938339
CUST008993,John Wilson,customer8993@mail.com,+1-444-451-9216,Phoenix,USA,30233.06,653,6008031061
CUST008994,Daniel Taylor,customer8994@mail.com,+1-444-629-5677,Chicago,USA,15612.18,353,1867788141
CUST008995,Daniel Davis,customer8995@mail.com,+1-444-873-3363,Phoenix,USA,42008.38,534,7133617584
CUST008996,David Brown,customer8996@mail.com,+1-444-998-3490,Phoenix,USA,39147.3,570,2164374687
CUST008997,Sarah Wilson,customer8997@mail.com,+1-444-880-9580,Dallas,USA,12829.77,667,4166212244
CUST008998,Sophia Walker,customer8998@mail.com,+1-444-254-7623,New York,USA,26139.03,710,2445146328
CUST008999,Michael Hall,customer8999@mail.com,+1-444-504-7439,Chicago,USA,28131.37,600,8947308893
CUST009000,Sophia Brown,customer9000@mail.com,+1-444-927-4388,Chicago,USA,3633.41,602,8568563064
